id,name,state,type,metro,politics,unions,english,germanprot,germancath,irish,eeurope,italian,mexicandem,mixed,dontknowdem,confirmed,year,ordinance,sign,still,vexplusion,threat,vtonewcomers,police,private,zoning,realtors,reputation,otherexplusion,dontknowexplusion,black,chinese,native,mexican,jew,asian,other,dontknowexcluded,1860total,1860white,1860black,1860chinese,1860native,1860mexican,1860otherexcluded,1860blackhouse,1870total,1870white,1870black,1870chinese,1870native,1870mexican,1870otherexcluded,1870blackhouse,1880total,1880white,1880black,1880chinese,1880native,1880mexican,1880otherexcluded,1880blackhouse,1890total,1890white,1890black,1890chinese,1890native,1890mexican,1890otherexcluded,1890blackhouse,1900total,1900white,1900black,1900chinese,1900native,1900mexican,1900otherexcluded,1900blackhouse,1910total,1910white,1910black,1910chinese,1910native,1910mexican,1910otherexcluded,1910blackhouse,1920total,1920white,1920black,1920chinese,1920native,1920mexican,1920otherexcluded,1920blackhouse,1930total,1930white,1930black,1930chinese,1930native,1930mexican,1930otherexcluded,1930blackhouse,1940total,1940white,1940black,1940chinese,1940native,1940mexican,1940otherexcluded,1940blackhouse,1950total,1950white,1950black,1950chinese,1950native,1950mexican,1950otherexcluded,1950blackhouse,1960total,1960white,1960black,1960chinese,1960native,1960mexican,1960otherexcluded,1960blackhouse,1970total,1970white,1970black,1970chinese,1970native,1970mexican,1970otherexcluded,1970blackhouse,1980total,1980white,1980black,1980chinese,1980native,1980mexican,1980otherexcluded,1980blackhouse,1990total,1990white,1990black,1990chinese,1990native,1990mexican,1990otherexcluded,1990blackhouse,2000total,2000white,2000black,2000chinese,2000native,2000mexican,2000otherexcluded,2000blackhouse,2010total,2010white,2010black,2010chinese,2010native,2010mexican,2010otherexcluded,2010blackhouse,2020total,2020white,2020black,2020chinese,2020native,2020mexican,2020otherexcluded,2020blackhouse,comments,latitude,longitude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,Nauvoo,AL,1,,,,,,,,,,,,1,4,,0,3,3,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,0,,,,,,284,279,0,0,0,5,3,,,,,,,,,,,,,,,,,,   In approximately 1930," \""the blacks lived in a small \narea near the mining camp about 5 miles out of town \nand there were no restrictions until a black man broke \ninto the house of a prominent citizen of Nauvoo with \nthe intention of harming his wife (or so the story goes) \nand after that blacks had to be out of town by 6 in the \nevening. There was a sign in the town that did say"," \n'Don't let the sun set on your heels in this town \nNigger.'\n\""I don't have any idea when the sign came down. I \nthink I remember it in the early 50's but it must have \ncome down with civil rights. I do remember very \nclearly that blacks were not allowed to eat in \nrestaurants and had to eat at picnic tables out back. \nAnd of course the restrooms and water fountains were \nmarked whites only.\n   \""My grandparents had a cotton farm and hired many \nblack men and women to help picking and according \nto my 82 year old mother they were treated as equals \non their farm and served dinner (noon meal) along \nwith everyone else on the farm. She did say that \nchurches and schools were definitely segregated"," no \nsurprise there.\""\n-former resident of Nauvoo",33.9896,-87.4889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,Oneonta,AL,1,,,,,,,,,,,,1,3,,0,0,4,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,576","4,788",413,11,27,738,248,,,,,,,,,,,,,,,,,,"Oneonta is located in the Sand Mountain region.\n\n\""My father grew up there and claimed Blacks had to \nleave town before  sundown... Or at least retreat to the \nother side of the mountain. He also remembered the \nannual KKK picnic to which the whole town was \ninvited. He and his friends snickered as the Klansmen \nmarched around in a large circle", in their masks and \nrobes, because, despite their attempt to remain \nanonymous," the boys could recognize their high \nschool principal by his shoes.\""",33.9482,-86.4728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1253,Orange Beach,AL,1,,,,,,,,,,,,1,3,,0,0,3,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,253",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,784","3,588",14,8,26,105,77,,,,,,,,,,,,,,,,,,,30.2944,-87.5736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,Sand Mountain,AL,5,,,,,,,,,,,,1,4,,0,2,0,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"   \""When I taught in northeast Alabama", the Sand \nMountain area (Boaz, Albertville, etc.) was known for \nexcluding blacks historically. As one old-timer told \none of my students in an interview on the [Great] \nDepression and race relations, 'We didn't have any \nracial problems back then. As long as they were off \nthe mountain by sundown," there weren't any \nproblems.'\""\n\n   \""The natives boast of signs reading: 'Nigger - don't \nlet the sun go down on your head.'\""\n\n   \""There are still signs up in parts of Sand Mountain \nthat say"," 'Nigger don't let the sun fall on your black \nass here.'\""\n-email in June 2000",34.196222,-86.149597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,Vestavia Hills,AL,2,,,,,,,,,,,,1,2,,0,0,4,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,476","23,119",454,604,27,334,85,,,,,,,,,,,,,,,,,,"\""In Vestavia", an incorporated suburb of Birmingham \nconsisting of several subdividions," the deeds to the \nhomes and lots bear a restrictive covenant providing \nthat the original purchaser cannot sell or transfer the \nproperty without the express consent and approval of \na committee appointed by the developer.\""",33.4487,-86.7878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,West Point,AL,1,0,,,,,,,,,,,,3,,0,0,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,email 1\/2008 SOUTHERN PARTY The Southern Party has its first elected official. Wayne Willingham was elected Mayor of West Point, Alabama, on August 22, [2000], by a vote of 41-40. The election was non-partisan. All-white town, pop. 295 in 2000. His brother is the lawyer of choice for members of the KKK and other white supremacist groups all across the South and, finally, his father is widely believed to have been the main leader of the KKK and other white supremacist activities in Cullman county for the past five decades. This is pretty common knowledge in Cullman county. %u2013 comment at Left in Alabama, leftinalabama.com\/showDiary.do?diaryId=716, 11\/2007. His family has numerous Klan and Council of Conservative Citizens ties ,34.2387,-86.9592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740,Winston County,AL,1,,,,,,,,,,,,,3,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Email 2\/2008\n\nWinston County is well known locally as the one place in North \nAlabama where the KKK is still very active. There have been cross \nburnings in the past decade there.\n,34.14917,-87.37472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,Alix,AR,1,,,,,,,,,,,,1,3,,0,3,2,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   Alix is too small to be included in the census, but \nzip code 72820 (which includes Alix) shows 185 \nresidents total, none of them black. A security officer \nhas seen a sundown sign there. \n\nExtra Note 2,35.424613,-93.730281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,Altus,AR,1,,,,,,,,,,,,1,3,,0,0,2,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433,,0,,2,,1,,817,799,1,2,7,17,3,,,,,,,,,,,,,,,,,,Altus is best known as the setting for the first season \nof the TV show the Simple Life, which starred Paris \nHilton and Nicole Ritchie. Nicole's father is African-\nAmerican singer Lionel Ritchie.,35.4462,-93.7624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,Amity,AR,1,,,,,,,,,,,,1,3,,0,0,2,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762,738,7,0,6,19,7,,,,,,,,,,,,,,,,,,   In the early 1900s," a man named T.W. \nRosborough \""arranged to meet with civic leaders \nfrom the town of Amity", located... directly east of \nthe timberlands that the company would buy. To \nthese men he described his plans for building a \nlumber manufacturing plant," stating that he would \nlike to buy land at Amity for the mill. The town \nwould benefit from having mill workers who would \nspend their wages with the local merchants.\n   \""'We would rather you not locate here",' the town \nleaders told Rosborough. 'We do not want a \nsawmill.  We won't sell you land to build a mill.' \nThey did not want transient mill workers, nor did \nthey want blacks.\n   There were no black people in Amity," only a \nlingering hostility said to have stemmed from an \nincident in the past when a black person %u2014 or \nsomeone having Nero ancestry %u2014 had caused \ntrouble there while masquerading as a white.\""  So \nRosborough built his mill and a town (Rosboro) four \nmiles north of Amity.\n   Whites in the area (Amity) threatened \nRosborough's black workers. \""Blacks were to work \nonly at the mill", not in the logging operation, for \nloggers had to live in camps in the woods where \nblacks would be even more vulnerable to harm from \nneighboring whites. The first black emlooyees to \narrive at Rosboro had to live in tents. Since threats \nkept circulating, Rosborough built a high board \nfence around them, with gates that could be locked \nagainst intruders, and employed trustworthy white \nmen to stand guard over the compound at night.  \nAfter a while the threats died down and the \nworkmen and their families moved into the new \nhouses in Rosboro's black neighborhood,"\"" Nigger \nTown.   \n   \""One night", men on horses rode through Rosboro \nand dropped leaflets saying that the blacks were to \nget out, or they would get hurt. Rosborough \npromptly called the leaders of the black community \ninto the lumber company office and handed them \nseveral rifles. If any outsider came into the Quarters \nto harm the blacks, he told them, they were to \nprotect themselves. ('Old Man Rosborough didn't go \nfor that, beatin' his niggers,' says a white who \nworked at Rosboro.) In time the furor died down," \nbut the blacks long remembered what Rosborough \nhad done for them.\n   \""Rosborough", however, remained a person of his \nown time; he never attempted to change the \nprevailing separation of the races. He did feel \nresponsible for protecting his black employees, one \nreason being that he wanted the best sawmill men \nhe could find, regardless of color... One Rosboro \nresident recalls, 'The niggers done most of the \nstacking of the lumber.  Most of the work they done \nwas drudgery work that white people wouldn't do.'  \nThat was true, but as a lumber journalist once \nexplained," 'There has never been as precise a \nseparation of jobs into \""white man's job\"" and \n\""Negro job\"" in the lumber industry as in many other \nindustries.' Rosborough realized that employing \nblacks made economic sense"," but he also liked \nblack people.\""\n\n",34.2648,-93.461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,Ash Flat,AR,1,,,,,,,,,,,,1,3,,0,0,2,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653,0,,,,,,977,963,4,0,2,7,,,,,,,,,,,,,,,,,,,,36.224,-91.6085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,Bauxite,AR,1,,,,,,,,,,,,1,3,,0,0,2,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412,0,,,,,,432,421,0,1,3,10,,,,,,,,,,,,,,,,,,,,34.5556,-92.5213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1701,Baxter County,AR,4,,,,,,,,,,,,,3,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Email 11\/2007:\r\nAccording to a researcher at the Butler Center in Little Rock," \""We have heard from a reliable source that", during the whole junior college push in Arkansas, when seemingly ever county was trying to set one up, voters in Baxter County turned down such an initiative for fear that such a college would attract black students.\r\n\r\nemail 3\/2008\r\nThere are possible racial motives behind the defeat of a community college proposal in 1973. As one letter to the editor in the July 5,1973, Baxter Bulletin notes: %u201CAnother reason given for opposing a community college is that such a college will bring in the blacks. Where are they coming from and for what purpose? There are none here now and I fail to see how a small community college in Baxter County can bring in any number of blacks.%u201D -- Guy Lancaster, 3\/2008.\r\n,36.30694,-92.35472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,Black Rock,AR,1,,,,,,,,,,,,1,3,,0,0,2,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729,0,,,,,,717,710,0,0,1,2,0,,,,,,,,,,,,,,,,,,Index for the Arkansas Gazette, you find:  %u201CNegroes leave Black Rock%u201D (1\/17\/1894)\r\n\r\nemail, 3\/2008  However, not all blacks may have left Black Rock or if they did, they returned right away.\r\n,36.1084,-91.0973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,Bonanza,AR,1,1,0,1,,,,,,,,,,4,1904,0,0,2,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520,514,0,,,,,,514,492,0,,,,,,,,,,,,,,,,,,,,,,According to the The Encyclopedia of Arkansas History and Culture," a race riot occurred in Bonanza at the beginning of the 20th century: \""The Bonanza Race War of 1904 was a race riot\/labor war that occurred in the coal-mining city of Bonanza (Sebastian County) and resulted in the expulsion of African Americans from the city following several days of violence.  On the night of Saturday", April 30, however, tensions exploded when black and white patrons of Clinton%u2019s Saloon traded shots outside the establishment. This led to a city-wide exchange of bullets; the Fort Smith Times reported that %u201Cas many as 500 shots were fired during the night.%u201D  The Arkansas Gazette reported on May 7 that nearly all African Americans had left the city.  By 1930, the township in which Bonanza is located recorded no African-American residents," and it was still all white as of the 2000 Census.\""\n",35.2393,-94.426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,Booneville,AR,1,,,,,,,,,,,,1,4,,0,0,2,,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,099",,1,,,,,,,,,,,,,,"2,433",,10,,,,,,"2,690",,2,,,,,,"3,239",,10,,,,,,,,,,,,,,"3,804",,0,,,,,,"4,117",,2,,,,,,,,,,,,,,,,,,,,,,"\""One summer night in 1965", 12-year-old Carolyn Wagner watched as Klansmen bound a young black man to a tree in her father's field," accused him of violating the \""sundown\"" rules in nearby Booneville", Ark., that forbade blacks from staying in town after dark, and lashed him a few times with a bullwhip as he cried out in pain and fear.\n\tIt was no different from beatings at other Klan gatherings her father had attended, but what happened next remains vivid in her memory: the Klansmen decided to tie the man to the railroad tracks below the pasture. When they were done, they ambled back to the field to discuss crops and politics. Wagner, a reluctant witness to her father's Klan meetings, couldn't stand it anymore. She stole down to the tracks, used a knife she kept in her boot to slash the rope that bound the man, and told him he could follow the tracks to Fort Smith," the nearest large town.\"" -- Sonie Sherr", %u201CChildren of Hate Fighting Back Against Racist Parents,%u201D Southern Poverty Law Center, splcenter.org\/get-informed\/intelligence-report\/browse-all-issues\/2009\/winter\/children-of-hate, 2\/2010. \n,35.1401,-93.9216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,Bradford,AR,1,,,,,,,,,,,,1,3,,0,0,2,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856,0,,,,,,800,790,1,0,5,11,2,,,,,,,,,,,,,,,,,,,35.4231,-91.456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,Brookland,AR,1,,,,,,,,,,,,1,3,,0,0,2,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919,0,,,,,,"1,332","1,299",9,0,5,14,9,,,,,,,,,,,,,,,,,,,35.9001,-90.5821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,Cabot,AR,1,,,,,,,,,,,,1,2,,0,0,3,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,174",17,,,,,2,"15,261","14,736",50,135,61,286,75,,,,,,,,,,,,,,,,,,   The town had a black community until \nWorld War II, but it is unclear whether they moved \nvoluntarily.,34.9745,-92.0165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
